Id,Age,Height,Eye_Color,Hair_Color,Gender,Plate_Number,Car_Make,Car_Model
260885,62,68,"brown","Red","Male","G8P86E","BMW","3 Series"
261067,70,72,"brown","Red","Male","N0I5L0","Volkswagen","GTI"
261798,60,68,"brown","Black","Male","Q4G47R","GMC","Savana 3500"
262874,51,50,"brown","Black","Male","TP08S2","Volkswagen","New Beetle"
263493,39,79,"brown","Black","Male","6F5FL2","Kia","Rondo"
264005,19,51,"brown","Grey","Male","8P21MP","GMC","Envoy XL"
264734,64,82,"brown","Brown","Male","S4VY76","Mitsubishi","Pajero"
265570,57,59,"brown","Blue","Male","87RF43","Subaru","B9 Tribeca"
266102,41,55,"brown","White","Male","AM2OEB","Toyota","Highlander"
266528,52,51,"brown","Green","Male","E8XV0X","GMC","Yukon"
271157,42,64,"brown","Blonde","Male","YFEIAH","Scion","tC"
271955,66,52,"brown","Grey","Male","D5I57E","Jeep","Patriot"
272059,49,75,"brown","Black","Male","U5T458","Honda","Insight"
272187,34,72,"brown","Red","Male","OHWXFN","Audi","A4"
272225,68,79,"brown","Red","Male","SZOX25","Lotus","Esprit"
273549,85,69,"brown","Grey","Male","OFG2TQ","Mazda","Protege"
274709,55,59,"brown","Blonde","Male","T15P31","Dodge","Dakota"
274813,37,59,"brown","Green","Male","L017RA","Audi","A7"
274939,53,53,"brown","Brown","Male","223ZG0","GMC","Savana 2500"
276102,54,61,"brown","Grey","Male","N1F4Y5","Aston Martin","Virage"
277310,56,50,"brown","Blonde","Male","F0AX0S","Toyota","Prius"
278803,25,60,"brown","Green","Male","1O3CS6","Suzuki","Daewoo Lacetti"
279952,35,65,"brown","Black","Male","LMHXW1","GMC","Savana"
280614,85,58,"brown","White","Male","UL86AA","Porsche","Carrera GT"
281159,30,69,"brown","Brown","Male","M8R04W","Honda","Passport"
281201,63,71,"brown","Green","Male","7DTLR2","Bentley","Continental GT"
282061,60,63,"brown","Black","Male","M2YK72","Toyota","FJ Cruiser"
284739,59,76,"brown","Blue","Male","WLEEF5","Jaguar","XJ Series"
286303,71,77,"brown","White","Male","61H56I","Porsche","Boxster"
289602,33,69,"brown","Brown","Male","52357K","Honda","Passport"
292820,39,62,"brown","Brown","Male","83JH4J","BMW","M"
295109,53,61,"brown","Blonde","Male","KAZ016","Mercedes-Benz","CLK-Class"
295230,42,59,"brown","White","Male","YASU3P","GMC","Sierra"
297135,44,51,"brown","Grey","Male","O8XJ20","Lexus","LX"
298531,59,77,"brown","Black","Male","RY41YN","GMC","Sonoma"
299115,64,72,"brown","Blonde","Male","GMQ287","Subaru","Legacy"
299307,66,51,"brown","Brown","Male","IU0RVO","Mercedes-Benz","E-Class"
300522,49,54,"brown","White","Male","W405B7","Honda","Element"
300914,75,70,"brown","White","Male","E50G0A","Honda","Ridgeline"
300967,89,74,"brown","Brown","Male","SAB47R","BMW","525"
301337,50,58,"brown","White","Male","UF5GT8","Acura","MDX"
301444,47,73,"brown","Brown","Male","X075W0","Mazda","Mazda5"
303929,86,60,"brown","Black","Male","VA546R","Honda","Insight"
304443,77,61,"brown","White","Male","33DJI2","Suzuki","Verona"
304535,52,52,"brown","Brown","Male","7PW3R5","Toyota","Sienna"
305642,80,50,"brown","Blue","Male","HQMP30","Mitsubishi","Pajero"
308195,22,82,"brown","Grey","Male","7SQ75F","Acura","ZDX"
309151,62,72,"brown","Black","Male","48623D","Chrysler","PT Cruiser"
309632,20,68,"brown","Green","Male","VXM7E8","Ferrari","F430 Spider"
309961,54,73,"brown","Grey","Male","3WM280","HUMMER","H2"
310008,29,55,"brown","Blue","Male","Y44S6I","GMC","Savana 3500"
311791,71,74,"brown","Grey","Male","Q8EGTJ","Suzuki","Aerio"
312300,64,77,"brown","Red","Male","VZWB1T","Lexus","LX"
313172,64,55,"brown","Green","Male","Y62MW3","Mercury","Mountaineer"
313321,38,81,"brown","Brown","Male","MW27HA","Mitsubishi","Galant"
314499,25,81,"brown","Blonde","Male","5W65N0","Buick","LeSabre"
315056,61,80,"brown","Grey","Male","T6S672","Mercedes-Benz","S-Class"
316342,45,77,"brown","Green","Male","FMW0G3","Ferrari","California"
316540,19,82,"brown","Grey","Male","W56HB1","Aston Martin","DBS"
317500,26,60,"brown","Grey","Male","8BME5P","Honda","Accord"
317650,55,55,"brown","Red","Male","J5PPPZ","Toyota","Sienna"
319608,69,57,"brown","Blonde","Male","Y6LXAC","Volkswagen","Cabriolet"
323418,30,64,"brown","Brown","Male","5388H8","Nissan","Xterra"
325054,35,58,"brown","Black","Male","6OXXSY","Isuzu","Rodeo Sport"
332317,19,76,"brown","Black","Male","6XEKS0","Toyota","Highlander"
333188,77,81,"brown","Black","Male","NN3X2Z","Subaru","BRZ"
333324,77,51,"brown","Blonde","Male","41GZF0","Infiniti","QX"
335202,89,74,"brown","Red","Male","860RZB","Kia","Sedona"
339985,82,72,"brown","Brown","Male","7537ER","Rolls-Royce","Phantom"
341901,39,53,"brown","Brown","Male","HN40AF","Mercedes-Benz","CLK-Class"
343538,27,63,"brown","Black","Male","F474KQ","Mercedes-Benz","SLK-Class"
346207,71,64,"brown","Blue","Male","J4IH62","GMC","Savana 2500"
346819,51,64,"brown","Red","Male","DQ0WKN","GMC","Yukon"
350020,68,74,"brown","Grey","Male","657701","Mercedes-Benz","C-Class"
350065,42,64,"brown","Blue","Male","OOM4T0","BMW","Z3"
350569,80,67,"brown","Grey","Male","LWFME5","MINI","Cooper Clubman"
351443,38,55,"brown","Black","Male","WL3CF0","Honda","S2000"
352062,50,74,"brown","Blue","Male","H1URDL","Subaru","Outback"
352715,57,56,"brown","Blonde","Male","G07845","Rolls-Royce","Phantom"
354108,36,54,"brown","Grey","Male","SR7418","GMC","Sierra 2500"
354464,43,64,"brown","Brown","Male","O3NZT2","BMW","M5"
354592,36,62,"brown","Green","Male","251873","Lamborghini","Murciélago"
355117,75,74,"brown","Green","Male","G7YTY7","BMW","M3"
357268,34,82,"brown","Blonde","Male","Y0G5B6","Cadillac","Escalade"
357927,29,71,"brown","Grey","Male","O022Q5","Nissan","Quest"
358985,29,80,"brown","Grey","Male","235281","Volvo","XC90"
359845,87,59,"brown","Red","Male","K7NWJ2","Hyundai","Accent"
360636,33,62,"brown","White","Male","725572","BMW","6 Series"
361647,71,51,"brown","Red","Male","IW26K7","Jaguar","X-Type"
363552,18,63,"brown","Red","Male","P787M4","Cadillac","Seville"
363908,21,50,"brown","Blonde","Male","8CSDUE","Nissan","Titan"
364452,49,57,"brown","Red","Male","OILJV4","GMC","Envoy XL"
364556,23,68,"brown","Brown","Male","M7LAN7","Chrysler","Town & Country"
364680,72,59,"brown","Brown","Male","UU5M3G","Lincoln","LS"
373022,70,70,"brown","Blonde","Male","I4FBU4","Mazda","MPV"
373240,25,82,"brown","Green","Male","Q8C66V","Pontiac","G8"
374718,80,81,"brown","White","Male","5I1477","Mercedes-Benz","E-Class"
377111,51,74,"brown","Brown","Male","I408X2","Mercedes-Benz","SLK-Class"
377393,83,52,"brown","Green","Male","3I57UL","Cadillac","SRX"
378930,68,72,"brown","Green","Male","42SVV7","BMW","X5"
378931,45,81,"brown","Black","Male","36OR00","Toyota","MR2"
382855,65,68,"brown","Blonde","Male","YVR40D","Isuzu","Hombre Space"
383343,23,59,"brown","Blonde","Male","EE0768","Volvo","S60"
385519,70,54,"brown","Green","Male","23O23K","Lexus","IS"
385565,43,73,"brown","Black","Male","76Y4C6","Saturn","L-Series"
388569,71,57,"brown","Grey","Male","NI3SUK","BMW","7 Series"
389054,47,78,"brown","White","Male","51IFN5","GMC","Savana 1500"
389607,66,71,"brown","Black","Male","8YFKF2","Audi","S8"
389999,67,75,"brown","Brown","Male","421CLQ","Honda","Odyssey"
390280,88,52,"brown","Blonde","Male","I8MK54","Lincoln","LS"
390609,83,52,"brown","Brown","Male","RRY22N","Chrysler","300"
390870,29,66,"brown","Green","Male","A3Z8SN","Volvo","C70"
392162,19,72,"brown","Grey","Male","2GA00B","Acura","MDX"
394516,81,66,"brown","Grey","Male","K3571H","Audi","A4"
394520,47,73,"brown","Blonde","Male","8MLYJH","Mercury","Grand Marquis"
397338,70,52,"brown","Blue","Male","61GKH7","Dodge","Dakota"
398753,58,62,"brown","Blonde","Male","GDW0EE","Buick","Century"
400586,35,51,"brown","Brown","Male","4ETY1W","Suzuki","Esteem"
404666,87,67,"brown","Grey","Male","112P04","Jeep","Liberty"
406956,62,56,"brown","Blonde","Male","TX63KJ","Mazda","626"
407377,20,54,"brown","Blue","Male","5U8MW3","Mitsubishi","Outlander"
409387,25,82,"brown","Blue","Male","P24EXE","BMW","X5"
410323,81,56,"brown","Blue","Male","8A87WH","Oldsmobile","Aurora"
410861,22,81,"brown","White","Male","0VY78Q","Acura","CL"
411419,66,66,"brown","Brown","Male","434FUH","Dodge","Caliber"
411622,72,69,"brown","Red","Male","W78LE0","Mazda","Tribute"
411927,50,75,"brown","Brown","Male","7452JG","Land Rover","LR4"
412832,30,61,"brown","Brown","Male","14H13P","Kia","Sephia"
414847,33,76,"brown","Blonde","Male","7A56QD","Dodge","Ram 1500 Club"
415236,34,67,"brown","Black","Male","F6F1SL","Subaru","Tribeca"
417624,54,63,"brown","Brown","Male","12Z35A","GMC","Savana 3500"
419176,80,59,"brown","White","Male","3PCTWR","Mercedes-Benz","SLK-Class"
425978,43,57,"brown","Grey","Male","VZ4QT6","Honda","Passport"
426030,32,56,"brown","White","Male","2LI7VU","Mazda","Mazda3"
426583,23,52,"brown","Red","Male","KM7OOC","Bentley","Azure"
427323,59,78,"brown","Red","Male","0TMPV3","BMW","Z8"
429011,82,59,"brown","Red","Male","0863X6","Hyundai","Accent"
431479,66,51,"brown","Blue","Male","KI2KUS","Spyker","C8 Spyder"
432072,74,51,"brown","Brown","Male","3L2S0J","Volkswagen","Jetta"
432083,32,68,"brown","White","Male","0NG1E0","Volvo","S80"
434352,48,69,"brown","Blue","Male","ZT08G4","Subaru","Tribeca"
434443,76,77,"brown","Black","Male","222P56","Volkswagen","New Beetle"
435048,43,55,"brown","White","Male","GIZL0K","Oldsmobile","Alero"
435487,26,74,"brown","Green","Male","H564UB","Hyundai","Equus"
435623,35,55,"brown","Blonde","Male","2Y45L7","Volkswagen","Touareg 2"
436172,60,66,"brown","Grey","Male","7EJ0T2","Saab","9-5"
438149,38,80,"brown","White","Male","S7Z182","Suzuki","Forenza"
439830,60,73,"brown","Blonde","Male","7HI386","Land Rover","LR4"
440638,24,82,"brown","Green","Male","Z6K8C2","Maybach","57"
441139,42,67,"brown","Blue","Male","4I8QK2","BMW","7 Series"
443715,29,80,"brown","Blue","Male","8D734I","Dodge","Ram 3500"
443860,58,69,"brown","White","Male","2511SS","Subaru","Outback"
444009,46,67,"brown","White","Male","LG78T1","Aston Martin","DB9"
445046,40,75,"brown","Green","Male","O4NQOM","Porsche","Cayman"
445275,63,65,"brown","Blonde","Male","11SRIQ","Audi","A6"
446020,22,70,"brown","White","Male","K8B3V4","Suzuki","Vitara"
448456,62,61,"brown","Green","Male","Z1EK82","BMW","M3"
449920,52,63,"brown","Red","Male","TKS2B5","Toyota","Tacoma Xtra"
450331,69,67,"brown","Red","Male","41645T","BMW","M3"
450908,73,78,"brown","White","Male","8RC7T4","Volvo","S80"
452173,69,53,"brown","White","Male","J38277","Hyundai","Sonata"
453394,36,54,"brown","Blue","Male","NO664H","Dodge","Ram Van 2500"
453485,69,59,"brown","Blue","Male","OLJ77L","Chrysler","Town & Country"
453620,53,51,"brown","White","Male","XV51MQ","Mercedes-Benz","E-Class"
455293,65,78,"brown","Black","Male","JP3Q2M","Saab","9-4X"
456885,46,62,"brown","Blue","Male","VW7MPN","Acura","NSX"
458999,35,66,"brown","White","Male","Z07RWM","Volvo","XC70"
459041,45,74,"brown","Grey","Male","7J0J2F","Honda","Accord"
459494,68,60,"brown","Red","Male","D2ORC2","Plymouth","Breeze"
460998,24,68,"brown","Grey","Male","6435LE","Aston Martin","DB9"
461677,68,53,"brown","Red","Male","UV5II2","Mercury","Villager"
461734,68,74,"brown","Blue","Male","C7A24G","Ram","2500"
461845,42,68,"brown","Green","Male","5I036K","Toyota","4Runner"
463613,42,65,"brown","Grey","Male","Q5737T","Audi","A4"
464453,44,64,"brown","White","Male","AM10GM","Porsche","911"
464907,28,56,"brown","Green","Male","IS3I0S","Isuzu","i-280"
466522,84,79,"brown","Black","Male","71ADM8","Porsche","Cayenne"
469792,42,63,"brown","Blue","Male","551400","Infiniti","G"
470867,72,73,"brown","Brown","Male","3573L3","Infiniti","QX56"
472865,59,70,"brown","Grey","Male","Z1JH4C","Kia","Amanti"
473607,35,51,"brown","Blue","Male","MQVF5E","Aston Martin","DB9"
473886,69,58,"brown","Red","Male","3IF0D4","Chrysler","Concorde"
478075,79,54,"brown","Green","Male","8R6351","Acura","NSX"
479209,88,75,"brown","Brown","Male","8N22GE","Volvo","S40"
482340,22,58,"brown","Brown","Male","HF175P","GMC","Savana"
482551,38,75,"brown","Green","Male","SDFS25","Lexus","GX"
484585,58,68,"brown","Red","Male","5G56UA","Bentley","Arnage"
484805,25,72,"brown","Red","Male","J00Z00","Mitsubishi","Lancer"
485009,34,66,"brown","Green","Male","M6V2ND","Isuzu","Ascender"
485608,30,61,"brown","Black","Male","0U3P2V","Porsche","Cayenne"
486132,87,81,"brown","Grey","Male","YO2E6C","Lotus","Elise"
486562,48,62,"brown","Black","Male","Q767ND","Volkswagen","Golf"
487395,51,76,"brown","Green","Male","DS5CMO","Mazda","CX-7"
487458,43,73,"brown","Black","Male","153RX7","Volvo","V70"
487494,73,55,"brown","Blue","Male","60K586","Hyundai","Santa Fe"
487851,58,65,"brown","Black","Male","2ILD47","Lamborghini","Gallardo"
488550,84,62,"brown","Red","Male","LZ63EN","Hyundai","Santa Fe"
490351,73,69,"brown","Blonde","Male","0A682T","Volkswagen","Jetta"
494214,21,77,"brown","White","Male","7L4658","Acura","RL"
495526,62,56,"brown","Red","Male","1CG5S0","Audi","A4"
495897,70,68,"brown","White","Male","KSJZM7","BMW","M3"
496968,59,71,"brown","Brown","Male","445R53","Volkswagen","Touareg"
499450,48,57,"brown","Black","Male","4AC3BB","Dodge","Ram Van 2500"
500447,37,59,"brown","Green","Male","VFFEP1","Kia","Rondo"
502557,37,79,"brown","Brown","Male","NAJ17H","Suzuki","Esteem"
503012,29,68,"brown","Blonde","Male","U05D4V","Mazda","Mazda6"
503026,68,73,"brown","Blue","Male","IHB4E4","Maybach","62"
503810,30,68,"brown","Blue","Male","J5012I","Dodge","Caliber"
504700,72,70,"brown","Red","Male","1O25T7","Nissan","Sentra"
509418,87,51,"brown","Blue","Male","Y88D10","Lamborghini","Gallardo"
511803,31,56,"brown","White","Male","7G82E7","Suzuki","Esteem"
513057,44,58,"brown","Blue","Male","51DB76","Volvo","C30"
514525,80,74,"brown","Grey","Male","O5M0DB","GMC","Envoy"
515775,20,73,"brown","Green","Male","VX21YK","Mazda","626"
516259,81,61,"brown","Red","Male","F4828I","Lotus","Exige"
518704,31,73,"brown","White","Male","Q8JO5Y","Dodge","Ram 3500"
519879,19,81,"brown","White","Male","6ZG443","Jeep","Commander"
521172,18,82,"brown","Red","Male","B80427","Mazda","Miata MX-5"
521345,31,75,"brown","Brown","Male","4824Y0","Pontiac","Grand Am"
522129,24,60,"brown","Green","Male","253MZA","Panoz","Esperante"
524232,25,52,"brown","Blonde","Male","8CMJGP","Saab","9-5"
524496,74,80,"brown","Brown","Male","IF356D","Volkswagen","GTI"
528142,35,77,"brown","Brown","Male","6H6MD7","Mazda","Mazda3"
528348,88,60,"brown","Brown","Male","5S106Y","Suzuki","Aerio"
528911,78,68,"brown","Blue","Male","1405O4","Mercedes-Benz","SL-Class"
530907,63,52,"brown","Blonde","Male","XK6P8S","Cadillac","DeVille"
531746,75,50,"brown","White","Male","D7W1QO","Dodge","Ram 3500"
531880,28,76,"brown","Brown","Male","3844GS","Toyota","Tundra"
533275,83,70,"brown","Blue","Male","22B12I","Pontiac","Montana"
535089,21,65,"brown","Blue","Male","W8UHMA","Buick","Regal"
535896,56,54,"brown","Green","Male","8N1KK3","Toyota","Venza"
536249,18,77,"brown","White","Male","N46Z2W","Subaru","Forester"
537013,23,74,"brown","White","Male","MK818J","Hyundai","Elantra"
537641,37,69,"brown","Green","Male","7B065M","Nissan","200SX"
538031,30,76,"brown","Blonde","Male","5U5WJ6","Mercedes-Benz","M-Class"
538844,67,66,"brown","Black","Male","4N1788","Hyundai","Tucson"
539034,48,79,"brown","Black","Male","2ES82X","Mitsubishi","Pajero"
539343,75,53,"brown","White","Male","U1WKCX","Audi","A8"
539834,83,74,"brown","Black","Male","13U4J0","Dodge","Durango"
541247,66,63,"brown","Blue","Male","4464T6","Acura","CL"
541429,85,68,"brown","Red","Male","E1YP02","GMC","Yukon XL 2500"
541778,26,53,"brown","Green","Male","1O0MFC","Volkswagen","Jetta"
550509,57,74,"brown","Red","Male","DCT858","Cadillac","Escalade EXT"
550826,55,70,"brown","Blue","Male","ETFVYH","Isuzu","VehiCROSS"
553142,26,69,"brown","Brown","Male","220D02","Mercedes-Benz","E-Class"
553174,38,71,"brown","Green","Male","XF52RW","Toyota","Solara"
553491,27,58,"brown","Blue","Male","GU56G0","Bentley","Continental"
555807,69,66,"brown","Green","Male","K6E01J","GMC","Yukon"
556463,43,81,"brown","Blonde","Male","0443QH","GMC","Jimmy"
556632,81,65,"brown","Grey","Male","8R0787","Jeep","Liberty"
557256,74,53,"brown","Blue","Male","1M3ZPY","Mercury","Villager"
560603,66,74,"brown","Blue","Male","82S12D","Kia","Spectra"
561286,29,79,"brown","Red","Male","QFC7F1","Isuzu","Rodeo"
563394,25,68,"brown","Blue","Male","O8A1D5","Hyundai","Elantra"
563519,45,78,"brown","Blue","Male","552IE2","Honda","Ridgeline"
563808,82,80,"brown","Grey","Male","J151GA","Isuzu","VehiCROSS"
564239,51,79,"brown","Black","Male","MHW5W5","Toyota","TundraMax"
564249,71,79,"brown","Black","Male","6E2OP5","Suzuki","Forenza"
565421,33,82,"brown","Red","Male","VQ81AQ","Toyota","Tacoma Xtra"
566177,64,74,"brown","Brown","Male","660XVA","Dodge","Dakota"
566616,63,56,"brown","Black","Male","N75QDP","BMW","7 Series"
566974,32,52,"brown","White","Male","0802VF","Pontiac","GTO"
568512,37,74,"brown","Blonde","Male","4MDQ1L","Mercury","Grand Marquis"
571397,67,69,"brown","White","Male","Y7CVF3","Lincoln","MKT"
573681,24,71,"brown","White","Male","S7FU62","Acura","RL"
575440,72,59,"brown","Black","Male","JW4GJ2","Honda","Insight"
575737,78,66,"brown","Blue","Male","836418","Mazda","Mazda3"
577365,62,76,"brown","Blonde","Male","14402M","Audi","Allroad"
577631,69,73,"brown","Black","Male","Y88076","Nissan","Murano"
579070,23,54,"brown","Green","Male","450121","Kia","Optima"
580281,53,59,"brown","Blue","Male","4ZG31N","BMW","530"
582062,72,56,"brown","Blonde","Male","651P87","Lexus","IS F"
582164,79,57,"brown","White","Male","21T8XC","Lotus","Esprit"
583749,35,64,"brown","Red","Male","4187LT","Pontiac","Torrent"
584366,61,56,"brown","Blue","Male","8SZ643","MINI","Cooper Clubman"
585254,28,64,"brown","Grey","Male","5ZLPB8","Acura","TL"
586491,26,80,"brown","Green","Male","3MH10V","Mazda","Miata MX-5"
586562,30,55,"brown","Green","Male","M64P82","Lexus","GS"
588377,33,53,"brown","Brown","Male","L204P8","Lexus","RX Hybrid"
588906,89,76,"brown","Red","Male","820QHE","Mitsubishi","Pajero"
592444,77,61,"brown","Grey","Male","4V1IM4","GMC","Canyon"
592484,50,81,"brown","Red","Male","QOU65A","Mercedes-Benz","CL-Class"
593252,84,77,"brown","Grey","Male","3ZY0PW","Aston Martin","Vantage"
593641,34,63,"brown","Grey","Male","5M5JJP","Toyota","Camry"
594461,50,59,"brown","Grey","Male","3500O8","Mitsubishi","Lancer"
596234,70,81,"brown","Black","Male","X5813P","Chrysler","Town & Country"
596823,62,58,"brown","White","Male","3Y1KQ8","Maybach","57"
597204,72,70,"brown","Brown","Male","608050","Subaru","B9 Tribeca"
597750,89,72,"brown","Brown","Male","XAC6R1","Toyota","Matrix"
597959,24,77,"brown","Red","Male","006323","Lamborghini","Murciélago"
598055,40,82,"brown","Grey","Male","G5MG4N","Volvo","S60"
598501,79,53,"brown","Brown","Male","N5XINC","Land Rover","Range Rover"
601666,74,63,"brown","Grey","Male","6E4O5A","BMW","X3"
602471,49,67,"brown","Blue","Male","KQX40E","Kia","Rio"
603381,67,74,"brown","White","Male","PZUC04","Mitsubishi","Lancer"
